epoch,precision,recall,ndcg,mrr
0,0.0001875544242749009,0.0005374940775551192,0.0004082861600899296,0.0008072881685561687
10,0.03658818407127067,0.1181705594211293,0.09965673418133202,0.19324712999358
20,0.04062227878625496,0.13211462111898786,0.11085353277170887,0.21291718687517258
30,0.043011923102686055,0.14051384291384877,0.11767563967454776,0.22356138523490746
40,0.044565945475249565,0.146288319030003,0.12276343627162337,0.23236393997719623
50,0.04599102418112402,0.15164537395428396,0.1269175872554593,0.23855366205814027
60,0.046943867640163436,0.15492776762705363,0.13039665905794973,0.24517892608283873
70,0.048007234242079214,0.15865276117717927,0.13338405847198534,0.2498752328863773
80,0.04872228548462727,0.16150573444083327,0.13592946807762796,0.2542324415036808
90,0.04951604260164779,0.16411211362081998,0.1379416150517777,0.25681772724816837
100,0.050107173956728514,0.16607100999524194,0.13985790643063517,0.2601719144373686
110,0.050815526826981025,0.16811213895353394,0.14160926241475758,0.26297319441620925
120,0.051314555562998215,0.1698365012557551,0.14322187120549237,0.26595220135591385
130,0.05159253801326279,0.17043055698783413,0.14411871149361594,0.2677167020744643
140,0.051878893428896754,0.17107320574144658,0.14492108262915848,0.2695839972991426
150,0.05228079576662867,0.172132386361216,0.14594242221056952,0.2709973827512248
160,0.05256380199611493,0.17292790143206913,0.1468466598595684,0.27252873387948756
170,0.05279489584031081,0.17371471533091926,0.14775755884335187,0.2747226925210803
180,0.05292551410007369,0.17404748969898692,0.14857787140275153,0.27706783541556
190,0.0531515841650479,0.1749421915798943,0.14883971813372604,0.276710409295917
200,0.05330732132091902,0.17536927622671536,0.14924798050032734,0.2772247357172208
210,0.053416169870721376,0.17545006483551825,0.14946839908402068,0.2774428525372129
220,0.053660660459508354,0.17645226134700853,0.15020346507913732,0.2791279597052193
230,0.05380802465001006,0.1767073585021358,0.15047938999250005,0.2794206071545397
240,0.05394199209592065,0.17678635410677043,0.1507181081865628,0.27988369184896417
250,0.05407595954183132,0.1775672203052772,0.1512074956070695,0.2809355243689367
260,0.054027396342688765,0.1775958898721298,0.15110237085875367,0.28049410500147787
270,0.054305378792953315,0.1783081783826269,0.1515344123380712,0.2805842899730879
280,0.054235045883850204,0.17829315940565618,0.15145383727237646,0.28060821781665857
290,0.05429533123450999,0.17808985477049116,0.15143302140483367,0.2807052157253816
300,0.0543070533860272,0.1781102620967208,0.15171170318136643,0.28186244130434274
310,0.05436901332976087,0.17831905231651243,0.15171387807004127,0.28177109459154603
320,0.05458838502243958,0.1792281488381164,0.15238160007811896,0.2831267751184978
330,0.054645321186951534,0.17910128988639926,0.15272853793723612,0.2840225930089093
340,0.05461852769776941,0.17863360707254916,0.15252488131373912,0.28365646892520335
350,0.054688860606872516,0.17887928632784852,0.15248652750571742,0.2831525028341012
360,0.05483120101815258,0.17940572916056652,0.15268323019546023,0.2833144689474624
