epoch,precision,recall,ndcg,mrr
720,0.028189339396235916,0.06237642380962722,0.05136548174716013,0.10692698629559702
730,0.02803460906909183,0.06216554258666291,0.05123448188080513,0.10675772447371755
740,0.028077238853100935,0.06252331388830448,0.051347862303862055,0.10699395249033287
750,0.028069344448654773,0.06216027051419229,0.05124370101856116,0.10698599130495802
760,0.028053555639762532,0.06232118024815859,0.05135978875128196,0.10752337621976268
770,0.028194076038903625,0.06242820834072704,0.05141414586782656,0.10734047122728846
780,0.028048818997094865,0.06215083630800363,0.05125426549637345,0.10694385631449135
790,0.028189339396235955,0.06254328417965227,0.05144801720399645,0.10703228924478085
800,0.028134078565113022,0.062379764347942124,0.051328770522931784,0.10687167289419892
810,0.028195654919792847,0.0626849158161817,0.051395275105254434,0.10653936819114623
820,0.028039345711759495,0.062227753454538855,0.05115071060649989,0.10641912474038888
830,0.02820197044334978,0.06266761662008168,0.05142943241220985,0.10715634773144075
840,0.028102500947328527,0.062431433613177746,0.05119139837414837,0.10614865394732487
850,0.028111974232663907,0.06241909831298753,0.05119783184106721,0.10607739878009477
860,0.028116710875331564,0.062265015541552816,0.05127057557182253,0.10667268054010973
870,0.02807565997221168,0.06231775986687347,0.051172024941674096,0.10622832387970133
880,0.028063028925097874,0.06236276640254071,0.051222174875623805,0.10667893604528468
890,0.028097764304660842,0.06243379571310154,0.05130244553512797,0.10669251782881937
900,0.028140394088669956,0.0622637858169403,0.051178401581848734,0.10645799746145598
910,0.028209864847795894,0.06262970417748155,0.05135745956712067,0.10674899496556244
920,0.028244600227358863,0.0628260780653822,0.05146524387335631,0.10704825543792894
930,0.028211443728685115,0.06247981367728255,0.051378622722591756,0.10684934471730344
940,0.02829196665403562,0.0628529600866465,0.05149962352437127,0.1072474064658018
950,0.0282051282051282,0.06264761129185707,0.05144684177325326,0.10684279321363918
960,0.028266704559808016,0.06259955844370281,0.05145715265793613,0.10709734325205243
970,0.028186181634457495,0.06260716411684304,0.051373281818551816,0.1066751760108589
980,0.028336175318933905,0.06290287158199663,0.0514917513696196,0.1063618061996751
990,0.02835512188960464,0.06305482288650176,0.05169637519724962,0.10725410065236467
