epoch,precision,recall,ndcg,mrr
0,0.0001875544242749009,0.0005374940775551192,0.0004082861600899296,0.0008072881685561687
10,0.03765322526626031,0.12423313793194268,0.10312933839310397,0.19490116873572064
20,0.04164043137517586,0.13820228317278338,0.11382696144493225,0.21198781522725202
30,0.043974814120168806,0.1462668070029254,0.12111130575144378,0.2249209384433954
40,0.045582423471096506,0.15170542499443432,0.12643307989778368,0.23522726770678593
50,0.04686181257954319,0.1562737112761563,0.13065232635589036,0.24343066492333204
60,0.04794192511219777,0.15984454463217362,0.1337989045804269,0.24856027994082036
70,0.048953379328823064,0.1629723377197147,0.136496555192538,0.2528315719739476
80,0.04992799249782304,0.16620220866919883,0.13934919475828714,0.2580199623033354
90,0.05045381472302233,0.16827045097043697,0.14112739420136144,0.26147409850952485
100,0.05118393730323536,0.17003943145401182,0.14285925941776265,0.2641575505356095
110,0.051423404112800546,0.17081135849406034,0.14378123989931813,0.26630022689064115
120,0.0518169334851631,0.17186739382719615,0.14507334967590602,0.2689417590204782
130,0.05212673320383148,0.17276699858834893,0.1456514811798012,0.26980851596532607
140,0.05233605733806686,0.17334562704591283,0.14625398235521464,0.2704908010357947
150,0.05266930135976953,0.17423721727214,0.1469898730270636,0.2715374065517075
160,0.05291714113470424,0.1752177418506342,0.14775655972594412,0.2729784534492089
170,0.05309632259360974,0.17554065880678474,0.14829965108539706,0.2741617680588473
180,0.053041061022171654,0.1754947122997273,0.14813349935088205,0.2734052280376749
190,0.05341784446379529,0.176339062650953,0.1493896058631259,0.27666865173406857
200,0.05345133632527293,0.17628266984746638,0.14927852427571012,0.276383200458404
210,0.053660660459508354,0.17667121083359602,0.14964703321593026,0.277107495011232
220,0.05399055529506332,0.1777461197500947,0.1504105102066697,0.2784557240417793
230,0.054060888204166366,0.17821097358528523,0.15055608287587596,0.2780029251757818
240,0.05415466541630382,0.17824455863722327,0.15107254776544393,0.2795776176741307
250,0.0541044276240873,0.17818432894983294,0.15077696037426508,0.2792577157773556
260,0.054161363788599384,0.17848343462904812,0.15074679221781792,0.2781914177941946
270,0.05425179181458902,0.1784194988337567,0.15086962257224132,0.27865598877573994
280,0.054370687922834775,0.1784428249119627,0.15122910390526598,0.27972960853292184
290,0.0544946078103021,0.17899636438920136,0.15127437474008737,0.2793098170757298
300,0.05456326612633132,0.1792701366877633,0.15138213989138247,0.2791402814501377
310,0.0545900596155134,0.17909337319141527,0.1514099354575501,0.279264023964476
320,0.05467713845535537,0.17937564247747267,0.15163620206320957,0.27987299839990276
330,0.05478263781900998,0.17935103836560734,0.15206305030623654,0.28073284871562076
340,0.05474077299216293,0.1790059000649495,0.15168113579050393,0.27980025569895367
350,0.05477593944671442,0.179516625822211,0.1519439692441029,0.2801975324297248
360,0.05486636747270413,0.17973197443961106,0.15231805349922392,0.28125883145454517
370,0.054824502645857,0.1792067440940733,0.15197662248468508,0.2807736576134806
380,0.054898184741107886,0.17988552817643622,0.15214584315032512,0.28091303656030225
390,0.0547508205506062,0.17931230136927837,0.15161659627659807,0.2793911179760896
400,0.054873065844999645,0.17967501580215983,0.15223631699033455,0.2813359796544743
410,0.054888137182664685,0.17994627643757977,0.15216072463785335,0.2809016933244807
420,0.05492497823029001,0.18004760779521106,0.15231103801835014,0.28068273812345923
430,0.0550673186415701,0.18018142364877743,0.15246434812871537,0.28118975237550264
440,0.05510918346841718,0.18041444883640556,0.15234112315006618,0.2804192421719006
450,0.0550706678277179,0.18041290877800867,0.15256388106834826,0.2812270562955904
460,0.05520798445977626,0.18096195957140845,0.15280852095348055,0.28118286369487194
470,0.055207984459776274,0.18096977318503799,0.1528517818533211,0.28195377290000156
480,0.055286690334248795,0.1810406878540673,0.15300795993672806,0.2820116345719086
490,0.055382142139460105,0.180882894146904,0.15282692361372935,0.28144753842081643
500,0.055259896845066644,0.18062522061460584,0.1525882415049719,0.2806952145329249
510,0.05529171411347044,0.18104627729475933,0.1527923478074232,0.28128357584414104
520,0.05522975416973674,0.18058919547344587,0.15304523542872703,0.2822318376834598
530,0.05526826981043607,0.18086122610174102,0.15301757554340964,0.28187213330654026
540,0.0553067854511354,0.18065556851818496,0.15293802242875804,0.2822528504652452
