epoch,precision,recall,ndcg,mrr
0,0.0001875544242749009,0.0005374940775551192,0.0004082861600899296,0.0008072881685561687
10,0.03793623149574652,0.1256594941819587,0.10393978349616385,0.19639198477112937
20,0.042598298613436926,0.14093334779524364,0.11704997326382707,0.22073435029566066
30,0.04483890414629244,0.14887333015567417,0.12449946863964564,0.23398915595671535
40,0.0467010516444504,0.15572728480953812,0.1299321573380374,0.24306975400771003
50,0.047951972670641003,0.16002979334506953,0.13364105180850458,0.24891039900779496
60,0.049114140263915855,0.16354936917956792,0.13716617328325748,0.254990269618413
70,0.049946413021635765,0.16662878654274746,0.13947796077311847,0.25796171879905655
80,0.0507317971732869,0.16897881465512166,0.142364077262103,0.2647326865247573
90,0.05140498358898786,0.1708195908968609,0.14437324052270156,0.26845961653346384
100,0.051965972268738676,0.17240276650318279,0.14595894429350328,0.27194355731908587
110,0.052352803268805696,0.1735545678880862,0.1466452455081131,0.2722450622756472
120,0.05270279322124728,0.17457169539099118,0.14765347077711116,0.2735385967226158
130,0.052977426485364,0.17512936694460624,0.14845398878584165,0.2754423862166131
140,0.052965704333846876,0.17478382635046405,0.14842624643517915,0.27575169351954976
150,0.053300622948623484,0.17609931238764934,0.14943077884386563,0.27725454565566643
160,0.05343626498760803,0.17632100005045725,0.14967509198550322,0.27781905259008693
170,0.05353171679281938,0.17647374353013615,0.14971517810001403,0.2774997782974795
180,0.05370419987942933,0.17714449912012156,0.15020269727650176,0.27818302949832785
190,0.05382979435997053,0.17698743514048104,0.15063792739670942,0.2795962370223742
200,0.05389677808292588,0.17729887068069833,0.1506731302326709,0.2790538425704491
210,0.05408935628642241,0.17759142715940623,0.15100291023260368,0.28005352498890373
220,0.0541647129747471,0.17797916761853236,0.15116985241023673,0.2803169511986253
230,0.0544493937973072,0.1784880559600411,0.15125968849665272,0.2794766511833061
240,0.05431040257217493,0.17834996664908645,0.1511630110947555,0.2793589127478918
250,0.05445441757652889,0.17823562736247592,0.1517699040487797,0.2816100042209534
260,0.05452475048563198,0.1784998239485729,0.15190289066336307,0.28156316707919177
270,0.05462355147699108,0.17910500332767842,0.1518456364399462,0.2809103343092682
280,0.054389108446647474,0.17812204748446214,0.1513454056990448,0.28006492242659003
290,0.05481780427356154,0.179494078190608,0.15243619527619542,0.2822149983678667
300,0.054732400026793505,0.17939967333459225,0.15211150241040666,0.2814247227873065
310,0.054930002009511696,0.17977894350962337,0.1523854681387682,0.2815200993570054
320,0.05486469287963025,0.17947574278937592,0.15253283445727417,0.2822895342050005
330,0.05484794694889141,0.17960741687105655,0.15236640220334757,0.28179107593720165
340,0.05499028736017151,0.17985270425319405,0.15287049219116872,0.28302716593103944
350,0.054918279857994516,0.17978713913947503,0.15237642440039886,0.2814660287368205
360,0.05486804206577797,0.1795974077482861,0.15266178111532033,0.282780997331403
370,0.055206309866702365,0.18062030884668348,0.15330318364692855,0.2837039169512827
380,0.0553486502779825,0.1811255081352324,0.15350579146298457,0.2835047237527491
390,0.055194587715185185,0.180326546055283,0.15337638992685695,0.2839158255044466
400,0.05526492062428833,0.18063131473416527,0.1531513680785878,0.28254957625766625
410,0.05514267532989481,0.1795626850859619,0.15286080785970196,0.28321317318845896
420,0.05528166655502707,0.18003988037911137,0.15297278473476325,0.28284777668402733
430,0.0553335789403175,0.18074882245845433,0.153073477491503,0.28255288643217336
440,0.055285015741174885,0.180659518681751,0.1527479172587043,0.28133083992266494
450,0.055251523879697235,0.1802194240948086,0.15283710973411316,0.2820521646969322
460,0.05536037242949962,0.18058378129315625,0.15317737158582886,0.28280443745458295
470,0.055149373702190335,0.18005770473569152,0.15297598780916172,0.2825482620588976
480,0.05537376917409074,0.1807454079634623,0.15332090818830946,0.2830767523165189
490,0.05543740371089821,0.18139610827096425,0.15355174638905755,0.282957495984885
500,0.055464197200080396,0.18123470599027774,0.153495476920743,0.2832698233687959
510,0.0554173085940117,0.18126324196607463,0.15347613234243881,0.2827612296859029
520,0.05552950632996182,0.18139084939434735,0.15362079990350644,0.28313705153495
530,0.055635005693616464,0.18179558755795658,0.15397019960334654,0.2834906828888676
540,0.05553620470225735,0.18127425835299987,0.15402754225436313,0.2845134423000771
550,0.05541898318708555,0.1808400690124079,0.1537239114546625,0.28408141488058747
560,0.05560821220443428,0.1813388714620139,0.15377439699902617,0.28354609561874133
570,0.05544912586241543,0.18104688810177064,0.15390374908879428,0.2844515736565218
580,0.055452475048563224,0.18076585347344842,0.1539623576664856,0.2849810915777143
590,0.05540893562864217,0.18075084147263293,0.1536514271572469,0.28442988156197124
600,0.05555797441221783,0.18135128908145412,0.15372984330701867,0.28388002310011795
610,0.055629981914394826,0.18157671723618768,0.15394547884580967,0.2843130986506975
620,0.05583093308326078,0.18194387864257933,0.1542223560868531,0.28423289762124593
630,0.0556199343559515,0.18118623553344804,0.15398142304375073,0.2842681096915018
640,0.05572710831268008,0.18199459931066794,0.1542244669244469,0.2839357870374798
650,0.055763949360305466,0.18223649439668477,0.15432198575216194,0.2841069154443366
660,0.05570701319579346,0.18170958243827706,0.15412251317820178,0.28420072470380037
670,0.05564170406591198,0.18176406658993546,0.15410207036173257,0.2841535456850942
680,0.05589121843392052,0.18258305212220968,0.15465129388631846,0.28462863302729025
690,0.05582256011789137,0.18241846681621177,0.15427698899411685,0.28344732726155414
700,0.05559649005291709,0.18143283165296212,0.1538602065015166,0.28359666599346933
710,0.05559816464599103,0.18172341550771975,0.15406653973561976,0.28422818221985013
720,0.05587112331703398,0.18204660024645256,0.15432904977378828,0.2844634453614611
730,0.055737155871123274,0.18180839088043418,0.1542921073750099,0.28475510424747524
740,0.0555881170875477,0.18113719822457613,0.15419257162860767,0.2848263754530081
750,0.05561658516980369,0.1814035380814792,0.15429324667202413,0.28504336568529276
760,0.055849353607073444,0.18190596059066905,0.15456599127161047,0.2851411766816951
770,0.055591466273695496,0.18139651673094004,0.15414418119060705,0.2844726755556904
780,0.05564170406591197,0.1813790431958926,0.15397954929839872,0.2842287712657111
790,0.055584767901399955,0.18101246752084774,0.15371274194609547,0.28385659972023913
800,0.05563165650746865,0.18120381069817565,0.15389457132712211,0.2838582864733474
810,0.055755576394935974,0.18135080612900709,0.15421771393913855,0.28496567222964014
820,0.05581251255944806,0.18189106086508597,0.15449135747046103,0.28457778682186724
830,0.055658449996650844,0.18126480532189393,0.15452982560850909,0.28569897748246603
840,0.05586107575859068,0.18200959389739138,0.15457795229138088,0.2850698452310388
850,0.0558962422131422,0.1823226640147093,0.1547175045857307,0.2854215249414573
860,0.05571036238194118,0.1816331311681176,0.1540697912458721,0.2841598267823604
870,0.05580581418715251,0.18201001890640317,0.15428571416018635,0.2843913667985909
880,0.05584935360707345,0.18201309295434187,0.15426231118258227,0.284133634150909
890,0.056001741576796805,0.18241552750899118,0.15450232245935697,0.28420203107287645
900,0.05579911581485697,0.1817246153319722,0.15416523404119487,0.2839562358080753
910,0.05584265523477794,0.18194791165490062,0.15421909767474926,0.2841158882865309
920,0.05584432982785184,0.1819910856269572,0.15391129831415187,0.28264868524099157
930,0.05588619465469891,0.18181652162275913,0.15419582799294385,0.28380191368901153
940,0.05565844999665086,0.18112456260038948,0.15373010192966105,0.28334102679775525
950,0.055856051979368986,0.18188099054578438,0.15388989045078325,0.28303511276877164
960,0.055857726572442874,0.18148056474225902,0.1541909404273034,0.28429045898197375
970,0.05568524348583296,0.18147286158676104,0.15375860768437233,0.2827781591167616
980,0.055757250988009925,0.18127479262508286,0.15384935213943135,0.2835000808180878
990,0.05569194185812848,0.1813573903005087,0.1545015682587254,0.2856196481179321
