epoch,precision,recall,ndcg,mrr
0,0.0001875544242749009,0.0005374940775551192,0.0004082861600899296,0.0008072881685561687
10,0.03793790608882042,0.12313091247266017,0.10266421129115527,0.19556055889211882
20,0.041687319981244544,0.13634590060934437,0.11401641371653165,0.21595543491533975
30,0.04418581284747804,0.14499200841819876,0.12109923618374974,0.22746087950699104
40,0.04568792283475118,0.15053047510178522,0.12606816038353835,0.23585120870569992
50,0.047054390783039746,0.15532894015754473,0.13051395272263364,0.24405422744664906
60,0.048141201687989785,0.15922878846656394,0.1338925626394993,0.24988111724547843
70,0.04906055328555161,0.1626004794650925,0.13674439809318545,0.2545652230330256
80,0.04994473842856183,0.16543115360876978,0.1390575302108229,0.25811851412943737
90,0.05045548931609618,0.16686291401146738,0.1410393936938708,0.26277487354684104
100,0.051204032420121906,0.16923530146486432,0.14322202783073987,0.2666433907120851
110,0.05155234777948958,0.1703625610652763,0.14424329960342688,0.2682294787581003
120,0.05192745662803939,0.17130513552403312,0.14524180889289662,0.2702490255588671
130,0.05240806484024385,0.17251822605915773,0.1463049722183058,0.2721735756858169
140,0.05270446781432115,0.17361331626072302,0.14723646002321863,0.2731432102047311
150,0.052913791948556464,0.17432014963261844,0.1478778046672289,0.2743187964901067
160,0.053280527831736875,0.17497569320228606,0.14859996677076806,0.27515196278644866
170,0.0534948757451939,0.17581945412214253,0.14915298761457496,0.2761949145646101
180,0.05373099336861141,0.17693060321995743,0.14973454105148043,0.27657146360045476
190,0.053707549065577044,0.17671227891341856,0.14992004266558012,0.2772663263639929
200,0.05402907093576267,0.17711892335365725,0.1503980443433554,0.27774575117221967
210,0.054060888204166456,0.1773534782284492,0.15025695274170525,0.2777182885992839
220,0.05418145890548603,0.17751866059118845,0.15069570110754466,0.2788578505469274
230,0.054322124723692126,0.1778024636096145,0.15108101292243714,0.27919877853058345
240,0.05422834751155472,0.17753322504882585,0.15108471804127116,0.2796654302471415
250,0.054370687922834726,0.17791361020839186,0.15148557903551563,0.28071971656519135
260,0.05441255274968187,0.178081550302197,0.15143330434668759,0.2802466821761387
270,0.0544544175765289,0.1780750574550626,0.15153541758447414,0.28096172343669956
280,0.054446044611159476,0.17784226116191135,0.15131281248592554,0.28018022728787456
290,0.05444604461115948,0.17800152737146469,0.15162175445240297,0.2809679595314353
300,0.05466541630383814,0.1786160600537936,0.15214848092653124,0.2822333588709931
310,0.05483957398352201,0.1794119411738681,0.1523575393150997,0.2819266149983689
320,0.05495512090561997,0.17962982811465314,0.15262184541463997,0.2825299292979323
330,0.055005358697836425,0.17993437292863457,0.15293048961992972,0.28320138387152816
340,0.05516277044678145,0.18052774672152155,0.15329452261516333,0.2830415707923063
350,0.05519123852903745,0.18051617214241508,0.1530753448251357,0.28290055181213836
360,0.05514937370219038,0.18010215130962207,0.1528452868736329,0.28254223940362516
370,0.0551778417844464,0.18017300965937996,0.1529046417784301,0.28243640713864326
380,0.0551393261437471,0.17982763767909613,0.15275230331926257,0.2823811793729102
390,0.055032152187018554,0.17943945304837028,0.15250616040774095,0.2819893929314314
400,0.05510415968919553,0.17980476101949572,0.15293407378760193,0.28299555382266856
410,0.05529171411347046,0.18062718917742146,0.15354448016228545,0.28368391472102883
420,0.05531683300957863,0.1805893273474816,0.1534834488315372,0.28408176785825184
430,0.05523980172817998,0.18020848791148888,0.15312355636700342,0.2835523348675384
440,0.0552766427758055,0.18057362625459472,0.15344823056882226,0.2840725638846146
450,0.05508071538616116,0.17989620800068765,0.15305274252972575,0.2833076923129177
460,0.05511253265456491,0.17999859937610072,0.1534195031845127,0.28402771410121147
470,0.0552364525420323,0.18010219180249384,0.15324639677980856,0.28314537753295677
480,0.05546252260700655,0.18085299097124238,0.15379700287663342,0.28453984093751733
490,0.05539553888405123,0.18041989446492576,0.1533079023066965,0.28301416421342324
500,0.05537376917409066,0.1805046992243216,0.15358708329920054,0.28411291151056584
510,0.05544075289704602,0.1809659171195835,0.15358547419396368,0.2835696990019801
520,0.05535534865027795,0.18014349582099415,0.1531112782746414,0.28288993034194876
530,0.05543907830397215,0.1806122608706268,0.15330477349015117,0.28265226377632036
540,0.05552280795766628,0.18072357425074484,0.1537139488065191,0.2836934267512302
550,0.05546084801393262,0.18052262175445574,0.1537078846627888,0.2839397246071111
560,0.05537376917409074,0.18021407879052767,0.15382738398609236,0.28477546752592353
570,0.05553620470225737,0.1809874340748395,0.15388055225115982,0.2841918811249001
580,0.05544577667626767,0.18068153766981462,0.15324277454242147,0.2827997848072591
590,0.05547257016544982,0.1805858248887489,0.1534305192960467,0.2833769746979413
600,0.055494339875410234,0.18099686281855548,0.1535968952586645,0.28348778855702034
610,0.055454149641637064,0.18068605287631107,0.1532381140831253,0.2826310487969289
620,0.05539051510482949,0.1806499866288412,0.15371167393690127,0.2841571851223131
630,0.05540893562864223,0.18068193033101987,0.15329807094055384,0.28293801003839286
640,0.05546419720008037,0.18060281951564036,0.1533271431446798,0.2830145798917838
650,0.055502712840779705,0.18103202887987274,0.15343883049447216,0.28277396887777567
660,0.05555462522607005,0.18084654257615607,0.15324582430711156,0.28214867973684826
670,0.055593140866769364,0.18102470849039873,0.15332223303235715,0.28236290608189674
680,0.05548094313081918,0.18062582140132366,0.15343817554348352,0.2834868649456872
690,0.05531013463728319,0.1802727760579246,0.1529917010557495,0.28251327543261623
700,0.055480943130819235,0.18064820544435367,0.15368370438990478,0.28450054177931206
710,0.05550103824770579,0.18072813532569498,0.1534968001671577,0.28369888964739015
720,0.05561156139058207,0.1810982866597251,0.15355471849701155,0.2831785443754557
730,0.055492665282336366,0.18073520390106346,0.15396590566073126,0.2853696348714085
740,0.05544577667626759,0.18053532513964496,0.1536211601404221,0.28388585002891165
750,0.05531180923035702,0.18010595467135734,0.15314319933796225,0.28316379623062776
760,0.055353674057204115,0.1801648633446883,0.15318790152055486,0.2829712948808933
770,0.05545749882778486,0.18056859347584486,0.15313167524394408,0.2827085287882284
780,0.05570701319579349,0.18151218927789523,0.15388798747582955,0.28378736316686853
790,0.0555914662736955,0.1809942946220021,0.1540189882013205,0.28482188748573994
800,0.05562830732132092,0.18116772923843427,0.15393603622232796,0.2844955198821976
810,0.05546922097930202,0.18080720094619443,0.15371197055649194,0.28424097191713593
820,0.0554792685377453,0.18091762377310913,0.15352618069208016,0.2835499410626685
830,0.055502712840779664,0.1806584840449863,0.1536525407669422,0.2841856737507855
840,0.0556517516243553,0.1810539946114765,0.15397829165078944,0.2842595263449135
850,0.055656775403576914,0.18085334939227682,0.1539377262631871,0.28447974678589194
860,0.05592303570232437,0.1815841990431179,0.15443156755787937,0.2850855911882865
870,0.055660124589724726,0.1811688860918159,0.1537692551685862,0.2832144007235466
880,0.05572208453345841,0.1810284875918592,0.1538592860287144,0.2838074372547114
890,0.05580916337330027,0.18168358597839274,0.15406300671137965,0.28391686492521684
900,0.055678545113537405,0.18140272713555988,0.15393992626863268,0.2842856880125231
910,0.055482617723893055,0.1804792991518941,0.15329155526698818,0.28326288976965475
920,0.05569194185812846,0.180819884232148,0.1537516575303217,0.28397597370816874
930,0.05578236988411817,0.18153690344116835,0.1540238859464849,0.28434488309171213
940,0.05577567151182262,0.1815014234063906,0.1537324564502426,0.28325984148973293
950,0.0558878692477728,0.1819491947827298,0.15425743187397747,0.2844656116517798
