epoch,precision,recall,ndcg,mrr
0,0.00012063299074830425,0.00022216173108142824,0.00018018161141912774,0.0004184889344978832
10,0.010335492695529936,0.024038787229307284,0.018744921725433433,0.0381731716745355
20,0.011716597959687682,0.027429778795501524,0.021332327583361513,0.04280874228738344
30,0.012734854385531638,0.030201803260360795,0.02339572307069427,0.046343409853400554
40,0.013382663044510705,0.032027901069727166,0.024700806347994042,0.04815337429551542
50,0.013718915632895753,0.033137187272033,0.025571151233615384,0.049806765072595634
60,0.014083664203347316,0.03396134399201765,0.026199398184974285,0.0508240976509642
70,0.014470259693383242,0.03502169788336295,0.026884486427808635,0.05184928475550817
80,0.014818860540663767,0.03580503061930076,0.0274767177300151,0.052867981783301835
90,0.01501833241512946,0.03639662996587396,0.02799416850909815,0.05384400614273785
100,0.015216854423526298,0.03688653601014783,0.028382579662165692,0.05448677789300409
110,0.01548186705674499,0.03763216050582126,0.028798812944521964,0.05491112292003808
120,0.015643344288455336,0.03804115362269969,0.029123666980566065,0.055457875132250256
130,0.015814320180854474,0.038403144940727905,0.029504211152133433,0.05638987737957443
140,0.01589410893064077,0.038594790456086915,0.02966853859862935,0.056760957850252
150,0.016009042724975775,0.03880894432079197,0.029872735660473593,0.057105157581672755
160,0.016149622903170662,0.03916066920236484,0.030154799054862225,0.05765521114863259
170,0.016173369554892757,0.03930090696584932,0.030209156678463318,0.05766852055312732
180,0.016250308706472382,0.039346040096379056,0.030356671701991973,0.058082268603198386
190,0.016201865536959282,0.03929233363760464,0.030284859026670493,0.057931023992337335
200,0.01635669370618741,0.039702721036302804,0.0306676916041439,0.0590701436432585
210,0.016369041965082914,0.039667261785127916,0.03059819410876403,0.05836473507892575
220,0.016508672277208914,0.03997244253617063,0.030817603675964672,0.05893625280054291
230,0.016477326696935714,0.03995513710330899,0.03077701010148915,0.058761391011454084
240,0.016456429643420263,0.03990130316879423,0.030779605245532648,0.05911318364668327
250,0.016441231786318122,0.03989512350759868,0.030869752535756342,0.05939541291278978
260,0.01656281464313533,0.04008370370637875,0.030979074836564563,0.05944995681054448
270,0.016672999107125906,0.040483793216546,0.031330450559305785,0.060220380434670706
280,0.016603658884097358,0.040287565033319095,0.03120511569823002,0.06015036614677658
290,0.01672334200877677,0.04048354500100274,0.03130755480024357,0.060128033866025034
300,0.016762286517601012,0.04062350483007297,0.031409338156597834,0.06033312928940497
310,0.016704344687399064,0.040599988079448424,0.03131802638911002,0.0599600173131872
320,0.016658751116092625,0.04041762087852668,0.03125053023360638,0.060047696769757186
330,0.016736640133741158,0.04075073233149396,0.03142898358261582,0.06005924608831379
340,0.016775584642565403,0.04070542382582635,0.03137106442951462,0.059681758112836
350,0.016716692946294565,0.04060878785643169,0.03128002583470122,0.05950380112247479
360,0.016738539865878914,0.04060209808046081,0.031302324865524214,0.059728572698962284
370,0.01677083531222097,0.04067759889499217,0.03137654238924708,0.059991737864095375
380,0.016734740401603374,0.040529668438839817,0.03135832890657109,0.06008905439815607
390,0.01670719428560572,0.040454992520197144,0.031321803764008456,0.059980512760694334
400,0.016818328615665193,0.04076077310551008,0.03151829455346536,0.06051289844271509
410,0.016738539865878907,0.04059743659118091,0.03141208899314469,0.060293395964472966
420,0.01682782727635402,0.04072164227091012,0.03155363513503144,0.0607562262990178
430,0.01683827580311176,0.04077153229863797,0.03165621183464594,0.06100892044900336
440,0.016882919508349324,0.04089043854498449,0.03162469899432408,0.06068187435014054
450,0.01683447633883623,0.040793862151622694,0.03161405514237616,0.060935233337204804
460,0.016888618704762645,0.04092201169395142,0.031600868602633295,0.060722750704946316
470,0.016810729687114112,0.04074380528667007,0.03150349652128075,0.06037471832669124
480,0.016905716294002546,0.04097157935247582,0.031675294559910916,0.06063889490930472
490,0.016908565892209196,0.04094480815989086,0.03171711795234065,0.06090630415911647
500,0.016832576606698468,0.040860567342397694,0.03157995917191157,0.06062094121244545
510,0.01685252379414502,0.04098269975942187,0.031653530087690736,0.060757216328323455
520,0.016938961606413488,0.041202426915569565,0.031789838240921874,0.06091591255765091
530,0.016964607990273353,0.041120506028337014,0.031807742471788004,0.060956556711417774
540,0.016827827276354033,0.04071366487000524,0.031511971495608,0.060474755915856895
550,0.01693231254393131,0.04105830879849689,0.03173395410328141,0.060847863564904715
560,0.01697695624916885,0.04119337447127471,0.03177920833508988,0.060697828395958706
570,0.016974106650962197,0.04125829711953858,0.03182966651646826,0.060970930066500825
580,0.016861072588764986,0.04091331511933527,0.03161120986121367,0.06072064059670088
590,0.01685917285662722,0.04099183901433384,0.03161801436545189,0.06057687455631155
600,0.016954159463515656,0.04112564354699373,0.03177502870715004,0.06126442391742512
610,0.01701210129371757,0.0412789276261004,0.03185225249238472,0.061001452713960964
620,0.01699215410627103,0.04107991739509339,0.03190205089704144,0.061571485942094495
630,0.016920914151104673,0.040973413130635246,0.03174453500185029,0.06109772664431537
640,0.016870571249453833,0.04088994666814802,0.031720418412505,0.06121276699271082
650,0.016901916829727002,0.041038680695853834,0.03174727620239134,0.06097714412252719
660,0.016909515758278076,0.04103390911648895,0.03175992256577195,0.06116405055105284
670,0.017014001025855353,0.04128329616619536,0.03184612985993049,0.06118067696816269
680,0.017051995668610737,0.04145823094094505,0.03189236209570092,0.060750943684415463
690,0.017047246338266295,0.04142193629051532,0.03195228770423864,0.06109081232358264
700,0.01701020156157982,0.04130726871312639,0.03188762093987717,0.06110312754297503
710,0.017125135355914825,0.04156651227399132,0.03210718210162785,0.061626454971380876
720,0.017032048481164148,0.0414410283434852,0.031984774684045494,0.06149292783299001
730,0.017066243659643987,0.04133443923267558,0.0320030230126467,0.06145661927760915
740,0.017113736963088204,0.04159459647434634,0.032086512457928144,0.06144487371616331
750,0.017172628659359045,0.041874170272774125,0.03227004312963426,0.06191947304456461
760,0.01716977906115239,0.04166070063331535,0.03223302964154917,0.061945078391185245
770,0.017105188168468243,0.041450998273279686,0.03206929421868045,0.06160170134930944
780,0.017184027052185646,0.04170391231253372,0.03216016559469282,0.061469823340140825
790,0.01714793214156803,0.041557515653786604,0.032230691471076205,0.062142205355413066
800,0.01712038602557041,0.041502024991016614,0.032149338556915215,0.061779328609240215
810,0.017094739641710512,0.04166510069173646,0.03206969461031597,0.06138192259287565
820,0.01703394821330192,0.0413959508630084,0.031932177858521996,0.06122152109210143
830,0.01707574232033283,0.04139412358045001,0.032082242346656735,0.061856274274710035
840,0.017046296472197405,0.04134559257685583,0.032000833649843644,0.061602421512958715
